Date,Year,Month,Unit,Production,Animal,Commercial or Federally Inspected,Type of Meat
Nov-1937,1937,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1937,1937,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1937,1937,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1937,1937,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1937,1937,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1937,1937,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1937,1937,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1937,1937,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1937,1937,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1937,1937,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1937,1937,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1936,1936,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1936,1936,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1936,1936,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1936,1936,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1936,1936,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1936,1936,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1936,1936,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1936,1936,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1936,1936,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1936,1936,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1936,1936,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1936,1936,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1935,1935,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1935,1935,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1935,1935,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1935,1935,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1935,1935,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1935,1935,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1935,1935,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1935,1935,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1935,1935,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1935,1935,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1935,1935,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1935,1935,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1934,1934,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1934,1934,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1934,1934,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1934,1934,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1934,1934,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1934,1934,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1934,1934,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1934,1934,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1934,1934,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1934,1934,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1934,1934,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1934,1934,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1933,1933,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1933,1933,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1933,1933,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1933,1933,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1933,1933,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1933,1933,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1933,1933,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1933,1933,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1933,1933,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1933,1933,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1933,1933,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1933,1933,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1932,1932,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1932,1932,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1932,1932,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1932,1932,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1932,1932,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1932,1932,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1932,1932,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1932,1932,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1932,1932,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1932,1932,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1932,1932,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1932,1932,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1931,1931,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1931,1931,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1931,1931,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1931,1931,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1931,1931,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1931,1931,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1931,1931,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1931,1931,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1931,1931,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1931,1931,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1931,1931,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1931,1931,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1930,1930,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1930,1930,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1930,1930,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1930,1930,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1930,1930,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1930,1930,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1930,1930,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1930,1930,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1930,1930,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1930,1930,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1930,1930,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1930,1930,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1929,1929,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1929,1929,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1929,1929,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1929,1929,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1929,1929,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1929,1929,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1929,1929,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1929,1929,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1929,1929,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1929,1929,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1929,1929,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1929,1929,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1928,1928,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1928,1928,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1928,1928,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1928,1928,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1928,1928,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1928,1928,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1928,1928,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1928,1928,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1928,1928,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1928,1928,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1928,1928,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1928,1928,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1927,1927,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1927,1927,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1927,1927,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1927,1927,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1927,1927,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1927,1927,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1927,1927,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1927,1927,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1927,1927,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1927,1927,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1927,1927,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1927,1927,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1926,1926,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1926,1926,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1926,1926,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1926,1926,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1926,1926,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1926,1926,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1926,1926,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1926,1926,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1926,1926,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1926,1926,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1926,1926,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1926,1926,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1925,1925,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1925,1925,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1925,1925,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1925,1925,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1925,1925,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1925,1925,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1925,1925,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1925,1925,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1925,1925,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1925,1925,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1925,1925,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1925,1925,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1924,1924,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1924,1924,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1924,1924,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1924,1924,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1924,1924,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1924,1924,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1924,1924,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1924,1924,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1924,1924,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1924,1924,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1924,1924,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1924,1924,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1923,1923,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1923,1923,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1923,1923,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1923,1923,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1923,1923,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1923,1923,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1923,1923,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1923,1923,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1923,1923,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1923,1923,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1923,1923,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1923,1923,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1922,1922,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1922,1922,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1922,1922,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1922,1922,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1922,1922,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1922,1922,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1922,1922,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1922,1922,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1922,1922,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1922,1922,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1922,1922,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1922,1922,1,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Dec-1921,1921,12,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Nov-1921,1921,11,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Oct-1921,1921,10,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Sep-1921,1921,9,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Aug-1921,1921,8,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jul-1921,1921,7,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jun-1921,1921,6,Million Pounds,,Other Chicken,Federally Inspected,Poultry
May-1921,1921,5,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Apr-1921,1921,4,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Mar-1921,1921,3,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Feb-1921,1921,2,Million Pounds,,Other Chicken,Federally Inspected,Poultry
Jan-1921,1921,1,Million Pounds,393,Turkey,Federally Inspected,Poultry
Dec-2023,2023,12,Million Pounds,449.2,Turkey,Federally Inspected,Poultry
Nov-2023,2023,11,Million Pounds,500.3,Turkey,Federally Inspected,Poultry
Oct-2023,2023,10,Million Pounds,431.2,Turkey,Federally Inspected,Poultry
Sep-2023,2023,9,Million Pounds,489.2,Turkey,Federally Inspected,Poultry
Aug-2023,2023,8,Million Pounds,433.5,Turkey,Federally Inspected,Poultry
Jul-2023,2023,7,Million Pounds,493.7,Turkey,Federally Inspected,Poultry
Jun-2023,2023,6,Million Pounds,487.9,Turkey,Federally Inspected,Poultry
May-2023,2023,5,Million Pounds,428.7,Turkey,Federally Inspected,Poultry
Apr-2023,2023,4,Million Pounds,483.9,Turkey,Federally Inspected,Poultry
Mar-2023,2023,3,Million Pounds,419.2,Turkey,Federally Inspected,Poultry
Feb-2023,2023,2,Million Pounds,445.2,Turkey,Federally Inspected,Poultry
Jan-2023,2023,1,Million Pounds,414.2,Turkey,Federally Inspected,Poultry
Dec-2022,2022,12,Million Pounds,428.2,Turkey,Federally Inspected,Poultry
Nov-2022,2022,11,Million Pounds,467.3,Turkey,Federally Inspected,Poultry
Oct-2022,2022,10,Million Pounds,420.6,Turkey,Federally Inspected,Poultry
Sep-2022,2022,9,Million Pounds,449.2,Turkey,Federally Inspected,Poultry
Aug-2022,2022,8,Million Pounds,393.9,Turkey,Federally Inspected,Poultry
Jul-2022,2022,7,Million Pounds,442.3,Turkey,Federally Inspected,Poultry
Jun-2022,2022,6,Million Pounds,412.8,Turkey,Federally Inspected,Poultry
May-2022,2022,5,Million Pounds,420.3,Turkey,Federally Inspected,Poultry
Apr-2022,2022,4,Million Pounds,507.8,Turkey,Federally Inspected,Poultry
Mar-2022,2022,3,Million Pounds,422.9,Turkey,Federally Inspected,Poultry
Feb-2022,2022,2,Million Pounds,443,Turkey,Federally Inspected,Poultry
Jan-2022,2022,1,Million Pounds,427.6,Turkey,Federally Inspected,Poultry
Dec-2021,2021,12,Million Pounds,453.3,Turkey,Federally Inspected,Poultry
Nov-2021,2021,11,Million Pounds,485.5,Turkey,Federally Inspected,Poultry
Oct-2021,2021,10,Million Pounds,470.5,Turkey,Federally Inspected,Poultry
Sep-2021,2021,9,Million Pounds,474.2,Turkey,Federally Inspected,Poultry
Aug-2021,2021,8,Million Pounds,458.6,Turkey,Federally Inspected,Poultry
Jul-2021,2021,7,Million Pounds,487.5,Turkey,Federally Inspected,Poultry
Jun-2021,2021,6,Million Pounds,451,Turkey,Federally Inspected,Poultry
May-2021,2021,5,Million Pounds,460.6,Turkey,Federally Inspected,Poultry
Apr-2021,2021,4,Million Pounds,521.9,Turkey,Federally Inspected,Poultry
Mar-2021,2021,3,Million Pounds,420.6,Turkey,Federally Inspected,Poultry
Feb-2021,2021,2,Million Pounds,447.1,Turkey,Federally Inspected,Poultry
Jan-2021,2021,1,Million Pounds,470.3,Turkey,Federally Inspected,Poultry
Dec-2020,2020,12,Million Pounds,458.1,Turkey,Federally Inspected,Poultry
Nov-2020,2020,11,Million Pounds,522.8,Turkey,Federally Inspected,Poultry
Oct-2020,2020,10,Million Pounds,473.8,Turkey,Federally Inspected,Poultry
Sep-2020,2020,9,Million Pounds,474.9,Turkey,Federally Inspected,Poultry
Aug-2020,2020,8,Million Pounds,505.1,Turkey,Federally Inspected,Poultry
Jul-2020,2020,7,Million Pounds,500.7,Turkey,Federally Inspected,Poultry
Jun-2020,2020,6,Million Pounds,427.5,Turkey,Federally Inspected,Poultry
May-2020,2020,5,Million Pounds,441.3,Turkey,Federally Inspected,Poultry
Apr-2020,2020,4,Million Pounds,507,Turkey,Federally Inspected,Poultry
Mar-2020,2020,3,Million Pounds,446.7,Turkey,Federally Inspected,Poultry
Feb-2020,2020,2,Million Pounds,514.9,Turkey,Federally Inspected,Poultry
