Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Jul-2022,2022,7,"1,000 Head",Sheep and Lambs,132.9,Federally Inspected,Red Meat
Jun-2022,2022,6,"1,000 Head",Sheep and Lambs,147.4,Federally Inspected,Red Meat
May-2022,2022,5,"1,000 Head",Sheep and Lambs,138.3,Federally Inspected,Red Meat
Apr-2022,2022,4,"1,000 Head",Sheep and Lambs,167.5,Federally Inspected,Red Meat
Mar-2022,2022,3,"1,000 Head",Sheep and Lambs,163.2,Federally Inspected,Red Meat
Feb-2022,2022,2,"1,000 Head",Sheep and Lambs,121.5,Federally Inspected,Red Meat
Jan-2022,2022,1,"1,000 Head",Sheep and Lambs,133.3,Federally Inspected,Red Meat
Dec-2021,2021,12,"1,000 Head",Sheep and Lambs,165.2,Federally Inspected,Red Meat
Nov-2021,2021,11,"1,000 Head",Sheep and Lambs,171.3,Federally Inspected,Red Meat
Oct-2021,2021,10,"1,000 Head",Sheep and Lambs,162,Federally Inspected,Red Meat
Sep-2021,2021,9,"1,000 Head",Sheep and Lambs,153.7,Federally Inspected,Red Meat
Aug-2021,2021,8,"1,000 Head",Sheep and Lambs,147.5,Federally Inspected,Red Meat
Jul-2021,2021,7,"1,000 Head",Sheep and Lambs,153.5,Federally Inspected,Red Meat
Jun-2021,2021,6,"1,000 Head",Sheep and Lambs,158.9,Federally Inspected,Red Meat
May-2021,2021,5,"1,000 Head",Sheep and Lambs,153.4,Federally Inspected,Red Meat
Apr-2021,2021,4,"1,000 Head",Sheep and Lambs,189.8,Federally Inspected,Red Meat
Mar-2021,2021,3,"1,000 Head",Sheep and Lambs,188.5,Federally Inspected,Red Meat
Feb-2021,2021,2,"1,000 Head",Sheep and Lambs,142.8,Federally Inspected,Red Meat
Jan-2021,2021,1,"1,000 Head",Sheep and Lambs,140.7,Federally Inspected,Red Meat
Dec-2020,2020,12,"1,000 Head",Sheep and Lambs,168.5,Federally Inspected,Red Meat
Nov-2020,2020,11,"1,000 Head",Sheep and Lambs,152.2,Federally Inspected,Red Meat
Oct-2020,2020,10,"1,000 Head",Sheep and Lambs,151,Federally Inspected,Red Meat
Sep-2020,2020,9,"1,000 Head",Sheep and Lambs,154.4,Federally Inspected,Red Meat
Aug-2020,2020,8,"1,000 Head",Sheep and Lambs,148.6,Federally Inspected,Red Meat
Jul-2020,2020,7,"1,000 Head",Sheep and Lambs,163.9,Federally Inspected,Red Meat
Jun-2020,2020,6,"1,000 Head",Sheep and Lambs,166.7,Federally Inspected,Red Meat
May-2020,2020,5,"1,000 Head",Sheep and Lambs,166.6,Federally Inspected,Red Meat
Apr-2020,2020,4,"1,000 Head",Sheep and Lambs,154.1,Federally Inspected,Red Meat
Mar-2020,2020,3,"1,000 Head",Sheep and Lambs,165,Federally Inspected,Red Meat
Feb-2020,2020,2,"1,000 Head",Sheep and Lambs,142.6,Federally Inspected,Red Meat
Jan-2020,2020,1,"1,000 Head",Sheep and Lambs,161.3,Federally Inspected,Red Meat
Dec-2019,2019,12,"1,000 Head",Sheep and Lambs,172.9,Federally Inspected,Red Meat
Nov-2019,2019,11,"1,000 Head",Sheep and Lambs,158.9,Federally Inspected,Red Meat
Oct-2019,2019,10,"1,000 Head",Sheep and Lambs,179.8,Federally Inspected,Red Meat
Sep-2019,2019,9,"1,000 Head",Sheep and Lambs,154.7,Federally Inspected,Red Meat
Aug-2019,2019,8,"1,000 Head",Sheep and Lambs,171.3,Federally Inspected,Red Meat
Jul-2019,2019,7,"1,000 Head",Sheep and Lambs,162.6,Federally Inspected,Red Meat
Jun-2019,2019,6,"1,000 Head",Sheep and Lambs,151.6,Federally Inspected,Red Meat
May-2019,2019,5,"1,000 Head",Sheep and Lambs,182,Federally Inspected,Red Meat
Apr-2019,2019,4,"1,000 Head",Sheep and Lambs,204.5,Federally Inspected,Red Meat
Mar-2019,2019,3,"1,000 Head",Sheep and Lambs,170.3,Federally Inspected,Red Meat
Feb-2019,2019,2,"1,000 Head",Sheep and Lambs,146.1,Federally Inspected,Red Meat
Jan-2019,2019,1,"1,000 Head",Sheep and Lambs,165.7,Federally Inspected,Red Meat
Dec-2018,2018,12,"1,000 Head",Sheep and Lambs,176.2,Federally Inspected,Red Meat
Nov-2018,2018,11,"1,000 Head",Sheep and Lambs,174.1,Federally Inspected,Red Meat
Oct-2018,2018,10,"1,000 Head",Sheep and Lambs,176.1,Federally Inspected,Red Meat
Sep-2018,2018,9,"1,000 Head",Sheep and Lambs,148.1,Federally Inspected,Red Meat
Aug-2018,2018,8,"1,000 Head",Sheep and Lambs,174.1,Federally Inspected,Red Meat
Jul-2018,2018,7,"1,000 Head",Sheep and Lambs,158,Federally Inspected,Red Meat
Jun-2018,2018,6,"1,000 Head",Sheep and Lambs,158.8,Federally Inspected,Red Meat
May-2018,2018,5,"1,000 Head",Sheep and Lambs,177.8,Federally Inspected,Red Meat
Apr-2018,2018,4,"1,000 Head",Sheep and Lambs,163.3,Federally Inspected,Red Meat
Mar-2018,2018,3,"1,000 Head",Sheep and Lambs,185.2,Federally Inspected,Red Meat
Feb-2018,2018,2,"1,000 Head",Sheep and Lambs,146,Federally Inspected,Red Meat
Jan-2018,2018,1,"1,000 Head",Sheep and Lambs,161.9,Federally Inspected,Red Meat
Dec-2017,2017,12,"1,000 Head",Sheep and Lambs,170.1,Federally Inspected,Red Meat
Nov-2017,2017,11,"1,000 Head",Sheep and Lambs,167.3,Federally Inspected,Red Meat
Oct-2017,2017,10,"1,000 Head",Sheep and Lambs,165.1,Federally Inspected,Red Meat
Sep-2017,2017,9,"1,000 Head",Sheep and Lambs,153.9,Federally Inspected,Red Meat
Aug-2017,2017,8,"1,000 Head",Sheep and Lambs,171.9,Federally Inspected,Red Meat
Jul-2017,2017,7,"1,000 Head",Sheep and Lambs,146.3,Federally Inspected,Red Meat
Jun-2017,2017,6,"1,000 Head",Sheep and Lambs,165.5,Federally Inspected,Red Meat
May-2017,2017,5,"1,000 Head",Sheep and Lambs,157.1,Federally Inspected,Red Meat
Apr-2017,2017,4,"1,000 Head",Sheep and Lambs,156.1,Federally Inspected,Red Meat
Mar-2017,2017,3,"1,000 Head",Sheep and Lambs,177.3,Federally Inspected,Red Meat
Feb-2017,2017,2,"1,000 Head",Sheep and Lambs,144.8,Federally Inspected,Red Meat
Jan-2017,2017,1,"1,000 Head",Sheep and Lambs,161.6,Federally Inspected,Red Meat
Dec-2016,2016,12,"1,000 Head",Sheep and Lambs,178.9,Federally Inspected,Red Meat
Nov-2016,2016,11,"1,000 Head",Sheep and Lambs,169.6,Federally Inspected,Red Meat
Oct-2016,2016,10,"1,000 Head",Sheep and Lambs,163,Federally Inspected,Red Meat
Sep-2016,2016,9,"1,000 Head",Sheep and Lambs,170.1,Federally Inspected,Red Meat
Aug-2016,2016,8,"1,000 Head",Sheep and Lambs,173.3,Federally Inspected,Red Meat
Jul-2016,2016,7,"1,000 Head",Sheep and Lambs,152.4,Federally Inspected,Red Meat
Jun-2016,2016,6,"1,000 Head",Sheep and Lambs,174,Federally Inspected,Red Meat
May-2016,2016,5,"1,000 Head",Sheep and Lambs,166.7,Federally Inspected,Red Meat
Apr-2016,2016,4,"1,000 Head",Sheep and Lambs,169.7,Federally Inspected,Red Meat
Mar-2016,2016,3,"1,000 Head",Sheep and Lambs,187.5,Federally Inspected,Red Meat
Feb-2016,2016,2,"1,000 Head",Sheep and Lambs,159.9,Federally Inspected,Red Meat
Jan-2016,2016,1,"1,000 Head",Sheep and Lambs,144.4,Federally Inspected,Red Meat
Dec-2015,2015,12,"1,000 Head",Sheep and Lambs,182.3,Federally Inspected,Red Meat
Nov-2015,2015,11,"1,000 Head",Sheep and Lambs,162.6,Federally Inspected,Red Meat
Oct-2015,2015,10,"1,000 Head",Sheep and Lambs,166.3,Federally Inspected,Red Meat
Sep-2015,2015,9,"1,000 Head",Sheep and Lambs,167.4,Federally Inspected,Red Meat
Aug-2015,2015,8,"1,000 Head",Sheep and Lambs,155.5,Federally Inspected,Red Meat
Jul-2015,2015,7,"1,000 Head",Sheep and Lambs,166.8,Federally Inspected,Red Meat
Jun-2015,2015,6,"1,000 Head",Sheep and Lambs,172.8,Federally Inspected,Red Meat
May-2015,2015,5,"1,000 Head",Sheep and Lambs,152.7,Federally Inspected,Red Meat
Apr-2015,2015,4,"1,000 Head",Sheep and Lambs,179.1,Federally Inspected,Red Meat
Mar-2015,2015,3,"1,000 Head",Sheep and Lambs,190,Federally Inspected,Red Meat
Feb-2015,2015,2,"1,000 Head",Sheep and Lambs,149.9,Federally Inspected,Red Meat
Jan-2015,2015,1,"1,000 Head",Sheep and Lambs,153,Federally Inspected,Red Meat
Dec-2014,2014,12,"1,000 Head",Sheep and Lambs,182.8,Federally Inspected,Red Meat
Nov-2014,2014,11,"1,000 Head",Sheep and Lambs,157.1,Federally Inspected,Red Meat
Oct-2014,2014,10,"1,000 Head",Sheep and Lambs,186.8,Federally Inspected,Red Meat
Sep-2014,2014,9,"1,000 Head",Sheep and Lambs,172.8,Federally Inspected,Red Meat
Aug-2014,2014,8,"1,000 Head",Sheep and Lambs,161.4,Federally Inspected,Red Meat
Jul-2014,2014,7,"1,000 Head",Sheep and Lambs,188.9,Federally Inspected,Red Meat
Jun-2014,2014,6,"1,000 Head",Sheep and Lambs,175.3,Federally Inspected,Red Meat
May-2014,2014,5,"1,000 Head",Sheep and Lambs,176.5,Federally Inspected,Red Meat
Apr-2014,2014,4,"1,000 Head",Sheep and Lambs,204,Federally Inspected,Red Meat
Mar-2014,2014,3,"1,000 Head",Sheep and Lambs,176.5,Federally Inspected,Red Meat
Feb-2014,2014,2,"1,000 Head",Sheep and Lambs,155.4,Federally Inspected,Red Meat
Jan-2014,2014,1,"1,000 Head",Sheep and Lambs,166.9,Federally Inspected,Red Meat
Dec-2013,2013,12,"1,000 Head",Sheep and Lambs,184.6,Federally Inspected,Red Meat
Nov-2013,2013,11,"1,000 Head",Sheep and Lambs,169.5,Federally Inspected,Red Meat
Oct-2013,2013,10,"1,000 Head",Sheep and Lambs,186.5,Federally Inspected,Red Meat
Sep-2013,2013,9,"1,000 Head",Sheep and Lambs,167.2,Federally Inspected,Red Meat
Aug-2013,2013,8,"1,000 Head",Sheep and Lambs,189.5,Federally Inspected,Red Meat
Jul-2013,2013,7,"1,000 Head",Sheep and Lambs,192.9,Federally Inspected,Red Meat
Jun-2013,2013,6,"1,000 Head",Sheep and Lambs,167.7,Federally Inspected,Red Meat
May-2013,2013,5,"1,000 Head",Sheep and Lambs,188.4,Federally Inspected,Red Meat
Apr-2013,2013,4,"1,000 Head",Sheep and Lambs,174.9,Federally Inspected,Red Meat
Mar-2013,2013,3,"1,000 Head",Sheep and Lambs,184,Federally Inspected,Red Meat
Feb-2013,2013,2,"1,000 Head",Sheep and Lambs,150.3,Federally Inspected,Red Meat
Jan-2013,2013,1,"1,000 Head",Sheep and Lambs,164.7,Federally Inspected,Red Meat
Dec-2012,2012,12,"1,000 Head",Sheep and Lambs,173.3,Federally Inspected,Red Meat
Nov-2012,2012,11,"1,000 Head",Sheep and Lambs,165.5,Federally Inspected,Red Meat
Oct-2012,2012,10,"1,000 Head",Sheep and Lambs,189.5,Federally Inspected,Red Meat
Sep-2012,2012,9,"1,000 Head",Sheep and Lambs,160.6,Federally Inspected,Red Meat
Aug-2012,2012,8,"1,000 Head",Sheep and Lambs,185.5,Federally Inspected,Red Meat
Jul-2012,2012,7,"1,000 Head",Sheep and Lambs,164.5,Federally Inspected,Red Meat
Jun-2012,2012,6,"1,000 Head",Sheep and Lambs,154.8,Federally Inspected,Red Meat
May-2012,2012,5,"1,000 Head",Sheep and Lambs,164.4,Federally Inspected,Red Meat
Apr-2012,2012,4,"1,000 Head",Sheep and Lambs,165.8,Federally Inspected,Red Meat
Mar-2012,2012,3,"1,000 Head",Sheep and Lambs,180,Federally Inspected,Red Meat
Feb-2012,2012,2,"1,000 Head",Sheep and Lambs,154.6,Federally Inspected,Red Meat
Jan-2012,2012,1,"1,000 Head",Sheep and Lambs,153.8,Federally Inspected,Red Meat
Dec-2011,2011,12,"1,000 Head",Sheep and Lambs,167.2,Federally Inspected,Red Meat
Nov-2011,2011,11,"1,000 Head",Sheep and Lambs,171.9,Federally Inspected,Red Meat
Oct-2011,2011,10,"1,000 Head",Sheep and Lambs,160.8,Federally Inspected,Red Meat
Sep-2011,2011,9,"1,000 Head",Sheep and Lambs,162.8,Federally Inspected,Red Meat
Aug-2011,2011,8,"1,000 Head",Sheep and Lambs,182.6,Federally Inspected,Red Meat
Jul-2011,2011,7,"1,000 Head",Sheep and Lambs,149.6,Federally Inspected,Red Meat
Jun-2011,2011,6,"1,000 Head",Sheep and Lambs,168.2,Federally Inspected,Red Meat
May-2011,2011,5,"1,000 Head",Sheep and Lambs,165.8,Federally Inspected,Red Meat
Apr-2011,2011,4,"1,000 Head",Sheep and Lambs,191.8,Federally Inspected,Red Meat
Mar-2011,2011,3,"1,000 Head",Sheep and Lambs,183.5,Federally Inspected,Red Meat
Feb-2011,2011,2,"1,000 Head",Sheep and Lambs,145.5,Federally Inspected,Red Meat
Jan-2011,2011,1,"1,000 Head",Sheep and Lambs,150.5,Federally Inspected,Red Meat
Dec-2010,2010,12,"1,000 Head",Sheep and Lambs,200,Federally Inspected,Red Meat
Nov-2010,2010,11,"1,000 Head",Sheep and Lambs,201.1,Federally Inspected,Red Meat
Oct-2010,2010,10,"1,000 Head",Sheep and Lambs,184.6,Federally Inspected,Red Meat
Sep-2010,2010,9,"1,000 Head",Sheep and Lambs,186,Federally Inspected,Red Meat
Aug-2010,2010,8,"1,000 Head",Sheep and Lambs,184.8,Federally Inspected,Red Meat
Jul-2010,2010,7,"1,000 Head",Sheep and Lambs,178.3,Federally Inspected,Red Meat
Jun-2010,2010,6,"1,000 Head",Sheep and Lambs,194.2,Federally Inspected,Red Meat
May-2010,2010,5,"1,000 Head",Sheep and Lambs,167.3,Federally Inspected,Red Meat
Apr-2010,2010,4,"1,000 Head",Sheep and Lambs,174.9,Federally Inspected,Red Meat
Mar-2010,2010,3,"1,000 Head",Sheep and Lambs,249.4,Federally Inspected,Red Meat
Feb-2010,2010,2,"1,000 Head",Sheep and Lambs,167.4,Federally Inspected,Red Meat
Jan-2010,2010,1,"1,000 Head",Sheep and Lambs,173.2,Federally Inspected,Red Meat
Dec-2009,2009,12,"1,000 Head",Sheep and Lambs,217.1,Federally Inspected,Red Meat
Nov-2009,2009,11,"1,000 Head",Sheep and Lambs,200.4,Federally Inspected,Red Meat
Oct-2009,2009,10,"1,000 Head",Sheep and Lambs,201.3,Federally Inspected,Red Meat
Sep-2009,2009,9,"1,000 Head",Sheep and Lambs,206.6,Federally Inspected,Red Meat
Aug-2009,2009,8,"1,000 Head",Sheep and Lambs,186.6,Federally Inspected,Red Meat
Jul-2009,2009,7,"1,000 Head",Sheep and Lambs,189,Federally Inspected,Red Meat
Jun-2009,2009,6,"1,000 Head",Sheep and Lambs,185.1,Federally Inspected,Red Meat
May-2009,2009,5,"1,000 Head",Sheep and Lambs,167,Federally Inspected,Red Meat
Apr-2009,2009,4,"1,000 Head",Sheep and Lambs,212.8,Federally Inspected,Red Meat
Mar-2009,2009,3,"1,000 Head",Sheep and Lambs,209.7,Federally Inspected,Red Meat
Feb-2009,2009,2,"1,000 Head",Sheep and Lambs,169.1,Federally Inspected,Red Meat
Jan-2009,2009,1,"1,000 Head",Sheep and Lambs,178.5,Federally Inspected,Red Meat
Dec-2008,2008,12,"1,000 Head",Sheep and Lambs,212.5,Federally Inspected,Red Meat
Nov-2008,2008,11,"1,000 Head",Sheep and Lambs,179.9,Federally Inspected,Red Meat
Oct-2008,2008,10,"1,000 Head",Sheep and Lambs,209.4,Federally Inspected,Red Meat
Sep-2008,2008,9,"1,000 Head",Sheep and Lambs,206.9,Federally Inspected,Red Meat
Aug-2008,2008,8,"1,000 Head",Sheep and Lambs,186.1,Federally Inspected,Red Meat
Jul-2008,2008,7,"1,000 Head",Sheep and Lambs,193.1,Federally Inspected,Red Meat
Jun-2008,2008,6,"1,000 Head",Sheep and Lambs,180.7,Federally Inspected,Red Meat
May-2008,2008,5,"1,000 Head",Sheep and Lambs,195.1,Federally Inspected,Red Meat
Apr-2008,2008,4,"1,000 Head",Sheep and Lambs,207.1,Federally Inspected,Red Meat
Mar-2008,2008,3,"1,000 Head",Sheep and Lambs,219.4,Federally Inspected,Red Meat
Feb-2008,2008,2,"1,000 Head",Sheep and Lambs,201.6,Federally Inspected,Red Meat
Jan-2008,2008,1,"1,000 Head",Sheep and Lambs,201.6,Federally Inspected,Red Meat
Dec-2007,2007,12,"1,000 Head",Sheep and Lambs,212.3,Federally Inspected,Red Meat
Nov-2007,2007,11,"1,000 Head",Sheep and Lambs,222.5,Federally Inspected,Red Meat
Oct-2007,2007,10,"1,000 Head",Sheep and Lambs,232.3,Federally Inspected,Red Meat
Sep-2007,2007,9,"1,000 Head",Sheep and Lambs,196.7,Federally Inspected,Red Meat
Aug-2007,2007,8,"1,000 Head",Sheep and Lambs,212,Federally Inspected,Red Meat
Jul-2007,2007,7,"1,000 Head",Sheep and Lambs,191.2,Federally Inspected,Red Meat
Jun-2007,2007,6,"1,000 Head",Sheep and Lambs,188.3,Federally Inspected,Red Meat
May-2007,2007,5,"1,000 Head",Sheep and Lambs,205.1,Federally Inspected,Red Meat
Apr-2007,2007,4,"1,000 Head",Sheep and Lambs,202.6,Federally Inspected,Red Meat
Mar-2007,2007,3,"1,000 Head",Sheep and Lambs,267.2,Federally Inspected,Red Meat
Feb-2007,2007,2,"1,000 Head",Sheep and Lambs,194.3,Federally Inspected,Red Meat
Jan-2007,2007,1,"1,000 Head",Sheep and Lambs,204.2,Federally Inspected,Red Meat
Dec-2006,2006,12,"1,000 Head",Sheep and Lambs,211.7,Federally Inspected,Red Meat
Nov-2006,2006,11,"1,000 Head",Sheep and Lambs,212.4,Federally Inspected,Red Meat
Oct-2006,2006,10,"1,000 Head",Sheep and Lambs,223.1,Federally Inspected,Red Meat
Sep-2006,2006,9,"1,000 Head",Sheep and Lambs,204.9,Federally Inspected,Red Meat
Aug-2006,2006,8,"1,000 Head",Sheep and Lambs,212.6,Federally Inspected,Red Meat
Jul-2006,2006,7,"1,000 Head",Sheep and Lambs,191.2,Federally Inspected,Red Meat
Jun-2006,2006,6,"1,000 Head",Sheep and Lambs,200,Federally Inspected,Red Meat
May-2006,2006,5,"1,000 Head",Sheep and Lambs,214.8,Federally Inspected,Red Meat
Apr-2006,2006,4,"1,000 Head",Sheep and Lambs,234.3,Federally Inspected,Red Meat
Mar-2006,2006,3,"1,000 Head",Sheep and Lambs,239.6,Federally Inspected,Red Meat
Feb-2006,2006,2,"1,000 Head",Sheep and Lambs,192.7,Federally Inspected,Red Meat
Jan-2006,2006,1,"1,000 Head",Sheep and Lambs,209.9,Federally Inspected,Red Meat
Dec-2005,2005,12,"1,000 Head",Sheep and Lambs,218.9,Federally Inspected,Red Meat
Nov-2005,2005,11,"1,000 Head",Sheep and Lambs,213,Federally Inspected,Red Meat
Oct-2005,2005,10,"1,000 Head",Sheep and Lambs,216.7,Federally Inspected,Red Meat
Sep-2005,2005,9,"1,000 Head",Sheep and Lambs,218.8,Federally Inspected,Red Meat
Aug-2005,2005,8,"1,000 Head",Sheep and Lambs,215.6,Federally Inspected,Red Meat
Jul-2005,2005,7,"1,000 Head",Sheep and Lambs,188,Federally Inspected,Red Meat
Jun-2005,2005,6,"1,000 Head",Sheep and Lambs,209.6,Federally Inspected,Red Meat
May-2005,2005,5,"1,000 Head",Sheep and Lambs,198.4,Federally Inspected,Red Meat
Apr-2005,2005,4,"1,000 Head",Sheep and Lambs,208.2,Federally Inspected,Red Meat
Mar-2005,2005,3,"1,000 Head",Sheep and Lambs,268.1,Federally Inspected,Red Meat
Feb-2005,2005,2,"1,000 Head",Sheep and Lambs,204.4,Federally Inspected,Red Meat
Jan-2005,2005,1,"1,000 Head",Sheep and Lambs,194.8,Federally Inspected,Red Meat
Dec-2004,2004,12,"1,000 Head",Sheep and Lambs,228.6,Federally Inspected,Red Meat
Nov-2004,2004,11,"1,000 Head",Sheep and Lambs,228.2,Federally Inspected,Red Meat
Oct-2004,2004,10,"1,000 Head",Sheep and Lambs,228.3,Federally Inspected,Red Meat
Sep-2004,2004,9,"1,000 Head",Sheep and Lambs,230.7,Federally Inspected,Red Meat
Aug-2004,2004,8,"1,000 Head",Sheep and Lambs,219.1,Federally Inspected,Red Meat
Jul-2004,2004,7,"1,000 Head",Sheep and Lambs,207,Federally Inspected,Red Meat
Jun-2004,2004,6,"1,000 Head",Sheep and Lambs,219.5,Federally Inspected,Red Meat
May-2004,2004,5,"1,000 Head",Sheep and Lambs,175.4,Federally Inspected,Red Meat
Apr-2004,2004,4,"1,000 Head",Sheep and Lambs,238.3,Federally Inspected,Red Meat
Mar-2004,2004,3,"1,000 Head",Sheep and Lambs,294.7,Federally Inspected,Red Meat
Feb-2004,2004,2,"1,000 Head",Sheep and Lambs,199.1,Federally Inspected,Red Meat
Jan-2004,2004,1,"1,000 Head",Sheep and Lambs,207.2,Federally Inspected,Red Meat
Dec-2003,2003,12,"1,000 Head",Sheep and Lambs,245.9,Federally Inspected,Red Meat
Nov-2003,2003,11,"1,000 Head",Sheep and Lambs,222.8,Federally Inspected,Red Meat
Oct-2003,2003,10,"1,000 Head",Sheep and Lambs,250.8,Federally Inspected,Red Meat
Sep-2003,2003,9,"1,000 Head",Sheep and Lambs,240.5,Federally Inspected,Red Meat
Aug-2003,2003,8,"1,000 Head",Sheep and Lambs,225.8,Federally Inspected,Red Meat
Jul-2003,2003,7,"1,000 Head",Sheep and Lambs,225,Federally Inspected,Red Meat
Jun-2003,2003,6,"1,000 Head",Sheep and Lambs,216.1,Federally Inspected,Red Meat
May-2003,2003,5,"1,000 Head",Sheep and Lambs,208.9,Federally Inspected,Red Meat
Apr-2003,2003,4,"1,000 Head",Sheep and Lambs,279.6,Federally Inspected,Red Meat
Mar-2003,2003,3,"1,000 Head",Sheep and Lambs,251.6,Federally Inspected,Red Meat
Feb-2003,2003,2,"1,000 Head",Sheep and Lambs,211,Federally Inspected,Red Meat
Jan-2003,2003,1,"1,000 Head",Sheep and Lambs,227.2,Federally Inspected,Red Meat
Dec-2002,2002,12,"1,000 Head",Sheep and Lambs,262.3,Federally Inspected,Red Meat
Nov-2002,2002,11,"1,000 Head",Sheep and Lambs,255.4,Federally Inspected,Red Meat
Oct-2002,2002,10,"1,000 Head",Sheep and Lambs,283.6,Federally Inspected,Red Meat
Sep-2002,2002,9,"1,000 Head",Sheep and Lambs,258.8,Federally Inspected,Red Meat
Aug-2002,2002,8,"1,000 Head",Sheep and Lambs,246.3,Federally Inspected,Red Meat
Jul-2002,2002,7,"1,000 Head",Sheep and Lambs,240.8,Federally Inspected,Red Meat
Jun-2002,2002,6,"1,000 Head",Sheep and Lambs,215.6,Federally Inspected,Red Meat
May-2002,2002,5,"1,000 Head",Sheep and Lambs,267.3,Federally Inspected,Red Meat
Apr-2002,2002,4,"1,000 Head",Sheep and Lambs,263.3,Federally Inspected,Red Meat
Mar-2002,2002,3,"1,000 Head",Sheep and Lambs,310.7,Federally Inspected,Red Meat
Feb-2002,2002,2,"1,000 Head",Sheep and Lambs,244.3,Federally Inspected,Red Meat
Jan-2002,2002,1,"1,000 Head",Sheep and Lambs,243.9,Federally Inspected,Red Meat
Dec-2001,2001,12,"1,000 Head",Sheep and Lambs,266,Federally Inspected,Red Meat
Nov-2001,2001,11,"1,000 Head",Sheep and Lambs,273.3,Federally Inspected,Red Meat
Oct-2001,2001,10,"1,000 Head",Sheep and Lambs,274,Federally Inspected,Red Meat
Sep-2001,2001,9,"1,000 Head",Sheep and Lambs,229.8,Federally Inspected,Red Meat
Aug-2001,2001,8,"1,000 Head",Sheep and Lambs,258,Federally Inspected,Red Meat
Jul-2001,2001,7,"1,000 Head",Sheep and Lambs,229.3,Federally Inspected,Red Meat
