Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
Feb-1989,1989,2,Million Pounds,Turkey,262.54,Poultry
Jan-1989,1989,1,Million Pounds,Turkey,249.75,Poultry
Dec-1988,1988,12,Million Pounds,Turkey,303.53,Poultry
Nov-1988,1988,11,Million Pounds,Turkey,583.31,Poultry
Oct-1988,1988,10,Million Pounds,Turkey,572.82,Poultry
Sep-1988,1988,9,Million Pounds,Turkey,551.89,Poultry
Aug-1988,1988,8,Million Pounds,Turkey,496.15,Poultry
Jul-1988,1988,7,Million Pounds,Turkey,456.79,Poultry
Jun-1988,1988,6,Million Pounds,Turkey,410.12,Poultry
May-1988,1988,5,Million Pounds,Turkey,370.73,Poultry
Apr-1988,1988,4,Million Pounds,Turkey,339.01,Poultry
Mar-1988,1988,3,Million Pounds,Turkey,321.52,Poultry
Feb-1988,1988,2,Million Pounds,Turkey,281.84,Poultry
Jan-1988,1988,1,Million Pounds,Turkey,266.21,Poultry
Dec-1987,1987,12,Million Pounds,Turkey,291.87,Poultry
Nov-1987,1987,11,Million Pounds,Turkey,612.91,Poultry
Oct-1987,1987,10,Million Pounds,Turkey,618.75,Poultry
Sep-1987,1987,9,Million Pounds,Turkey,560.02,Poultry
Aug-1987,1987,8,Million Pounds,Turkey,472.74,Poultry
Jul-1987,1987,7,Million Pounds,Turkey,381.59,Poultry
Jun-1987,1987,6,Million Pounds,Turkey,298.11,Poultry
May-1987,1987,5,Million Pounds,Turkey,250.82,Poultry
Apr-1987,1987,4,Million Pounds,Turkey,225.98,Poultry
Mar-1987,1987,3,Million Pounds,Turkey,211.38,Poultry
Feb-1987,1987,2,Million Pounds,Turkey,198.1,Poultry
Jan-1987,1987,1,Million Pounds,Turkey,178.23,Poultry
Dec-1986,1986,12,Million Pounds,Turkey,249.05,Poultry
Nov-1986,1986,11,Million Pounds,Turkey,543.2,Poultry
Oct-1986,1986,10,Million Pounds,Turkey,511.56,Poultry
Sep-1986,1986,9,Million Pounds,Turkey,449.34,Poultry
Aug-1986,1986,8,Million Pounds,Turkey,388.11,Poultry
Jul-1986,1986,7,Million Pounds,Turkey,297.8,Poultry
Jun-1986,1986,6,Million Pounds,Turkey,229.46,Poultry
May-1986,1986,5,Million Pounds,Turkey,188.91,Poultry
Apr-1986,1986,4,Million Pounds,Turkey,150.53,Poultry
Mar-1986,1986,3,Million Pounds,Turkey,163.61,Poultry
Feb-1986,1986,2,Million Pounds,Turkey,159.21,Poultry
Jan-1986,1986,1,Million Pounds,Turkey,150.2,Poultry
Dec-1985,1985,12,Million Pounds,Turkey,208.15,Poultry
Nov-1985,1985,11,Million Pounds,Turkey,484.05,Poultry
Oct-1985,1985,10,Million Pounds,Turkey,444.46,Poultry
Sep-1985,1985,9,Million Pounds,Turkey,387.8,Poultry
Aug-1985,1985,8,Million Pounds,Turkey,304.73,Poultry
Jul-1985,1985,7,Million Pounds,Turkey,243.27,Poultry
Jun-1985,1985,6,Million Pounds,Turkey,183.74,Poultry
May-1985,1985,5,Million Pounds,Turkey,157,Poultry
Apr-1985,1985,4,Million Pounds,Turkey,131.06,Poultry
Mar-1985,1985,3,Million Pounds,Turkey,129.45,Poultry
Feb-1985,1985,2,Million Pounds,Turkey,124.11,Poultry
Jan-1985,1985,1,Million Pounds,Turkey,125.32,Poultry
Dec-1984,1984,12,Million Pounds,Turkey,195.65,Poultry
Nov-1984,1984,11,Million Pounds,Turkey,415.43,Poultry
Oct-1984,1984,10,Million Pounds,Turkey,390.56,Poultry
Sep-1984,1984,9,Million Pounds,Turkey,331.33,Poultry
Aug-1984,1984,8,Million Pounds,Turkey,278.25,Poultry
Jul-1984,1984,7,Million Pounds,Turkey,226.3,Poultry
Jun-1984,1984,6,Million Pounds,Turkey,180.94,Poultry
May-1984,1984,5,Million Pounds,Turkey,142.22,Poultry
Apr-1984,1984,4,Million Pounds,Turkey,144.36,Poultry
Mar-1984,1984,3,Million Pounds,Turkey,145.77,Poultry
Feb-1984,1984,2,Million Pounds,Turkey,161.47,Poultry
Jan-1984,1984,1,Million Pounds,Turkey,161.75,Poultry
Dec-1983,1983,12,Million Pounds,Turkey,251.56,Poultry
Nov-1983,1983,11,Million Pounds,Turkey,460.08,Poultry
Oct-1983,1983,10,Million Pounds,Turkey,432.19,Poultry
Sep-1983,1983,9,Million Pounds,Turkey,384.3,Poultry
Aug-1983,1983,8,Million Pounds,Turkey,323.46,Poultry
Jul-1983,1983,7,Million Pounds,Turkey,255.74,Poultry
Jun-1983,1983,6,Million Pounds,Turkey,210.46,Poultry
May-1983,1983,5,Million Pounds,Turkey,192.27,Poultry
Apr-1983,1983,4,Million Pounds,Turkey,185.33,Poultry
Mar-1983,1983,3,Million Pounds,Turkey,187.69,Poultry
Feb-1983,1983,2,Million Pounds,Turkey,193.83,Poultry
Jan-1983,1983,1,Million Pounds,Turkey,203.91,Poultry
Dec-2023,2023,12,Million Pounds,Frozen Eggs,29.36,Poultry
Nov-2023,2023,11,Million Pounds,Frozen Eggs,31.46,Poultry
Oct-2023,2023,10,Million Pounds,Frozen Eggs,30.18,Poultry
Sep-2023,2023,9,Million Pounds,Frozen Eggs,32.21,Poultry
Aug-2023,2023,8,Million Pounds,Frozen Eggs,29.4,Poultry
Jul-2023,2023,7,Million Pounds,Frozen Eggs,27.35,Poultry
Jun-2023,2023,6,Million Pounds,Frozen Eggs,30.47,Poultry
May-2023,2023,5,Million Pounds,Frozen Eggs,24.94,Poultry
Apr-2023,2023,4,Million Pounds,Frozen Eggs,24.36,Poultry
Mar-2023,2023,3,Million Pounds,Frozen Eggs,25.53,Poultry
Feb-2023,2023,2,Million Pounds,Frozen Eggs,28.72,Poultry
Jan-2023,2023,1,Million Pounds,Frozen Eggs,24.24,Poultry
Dec-2022,2022,12,Million Pounds,Frozen Eggs,23.8,Poultry
Nov-2022,2022,11,Million Pounds,Frozen Eggs,24.2,Poultry
Oct-2022,2022,10,Million Pounds,Frozen Eggs,26.65,Poultry
Sep-2022,2022,9,Million Pounds,Frozen Eggs,25.69,Poultry
Aug-2022,2022,8,Million Pounds,Frozen Eggs,22.99,Poultry
Jul-2022,2022,7,Million Pounds,Frozen Eggs,23.69,Poultry
Jun-2022,2022,6,Million Pounds,Frozen Eggs,21.94,Poultry
May-2022,2022,5,Million Pounds,Frozen Eggs,22.43,Poultry
Apr-2022,2022,4,Million Pounds,Frozen Eggs,24.33,Poultry
Mar-2022,2022,3,Million Pounds,Frozen Eggs,27.98,Poultry
Feb-2022,2022,2,Million Pounds,Frozen Eggs,26.09,Poultry
Jan-2022,2022,1,Million Pounds,Frozen Eggs,24.73,Poultry
Dec-2021,2021,12,Million Pounds,Frozen Eggs,23.07,Poultry
Nov-2021,2021,11,Million Pounds,Frozen Eggs,26.39,Poultry
Oct-2021,2021,10,Million Pounds,Frozen Eggs,25.18,Poultry
Sep-2021,2021,9,Million Pounds,Frozen Eggs,26.77,Poultry
Aug-2021,2021,8,Million Pounds,Frozen Eggs,26.86,Poultry
Jul-2021,2021,7,Million Pounds,Frozen Eggs,25.34,Poultry
Jun-2021,2021,6,Million Pounds,Frozen Eggs,26.17,Poultry
May-2021,2021,5,Million Pounds,Frozen Eggs,24.16,Poultry
Apr-2021,2021,4,Million Pounds,Frozen Eggs,26.74,Poultry
Mar-2021,2021,3,Million Pounds,Frozen Eggs,29.58,Poultry
Feb-2021,2021,2,Million Pounds,Frozen Eggs,32.01,Poultry
Jan-2021,2021,1,Million Pounds,Frozen Eggs,31.7,Poultry
Dec-2020,2020,12,Million Pounds,Frozen Eggs,32.44,Poultry
Nov-2020,2020,11,Million Pounds,Frozen Eggs,34.89,Poultry
Oct-2020,2020,10,Million Pounds,Frozen Eggs,37.88,Poultry
Sep-2020,2020,9,Million Pounds,Frozen Eggs,39.25,Poultry
Aug-2020,2020,8,Million Pounds,Frozen Eggs,39.04,Poultry
Jul-2020,2020,7,Million Pounds,Frozen Eggs,39.29,Poultry
Jun-2020,2020,6,Million Pounds,Frozen Eggs,37.99,Poultry
May-2020,2020,5,Million Pounds,Frozen Eggs,44.18,Poultry
Apr-2020,2020,4,Million Pounds,Frozen Eggs,39.59,Poultry
Mar-2020,2020,3,Million Pounds,Frozen Eggs,38.42,Poultry
Feb-2020,2020,2,Million Pounds,Frozen Eggs,38.27,Poultry
Jan-2020,2020,1,Million Pounds,Frozen Eggs,40.77,Poultry
Dec-2019,2019,12,Million Pounds,Frozen Eggs,35.24,Poultry
Nov-2019,2019,11,Million Pounds,Frozen Eggs,33.68,Poultry
Oct-2019,2019,10,Million Pounds,Frozen Eggs,36.3,Poultry
Sep-2019,2019,9,Million Pounds,Frozen Eggs,36.36,Poultry
Aug-2019,2019,8,Million Pounds,Frozen Eggs,36.27,Poultry
Jul-2019,2019,7,Million Pounds,Frozen Eggs,37.37,Poultry
Jun-2019,2019,6,Million Pounds,Frozen Eggs,35.41,Poultry
May-2019,2019,5,Million Pounds,Frozen Eggs,36.09,Poultry
Apr-2019,2019,4,Million Pounds,Frozen Eggs,37.56,Poultry
Mar-2019,2019,3,Million Pounds,Frozen Eggs,34.49,Poultry
Feb-2019,2019,2,Million Pounds,Frozen Eggs,32.26,Poultry
Jan-2019,2019,1,Million Pounds,Frozen Eggs,29.38,Poultry
Dec-2018,2018,12,Million Pounds,Frozen Eggs,29.6,Poultry
Nov-2018,2018,11,Million Pounds,Frozen Eggs,30.27,Poultry
Oct-2018,2018,10,Million Pounds,Frozen Eggs,28.94,Poultry
Sep-2018,2018,9,Million Pounds,Frozen Eggs,31.99,Poultry
Aug-2018,2018,8,Million Pounds,Frozen Eggs,29.79,Poultry
Jul-2018,2018,7,Million Pounds,Frozen Eggs,30.71,Poultry
Jun-2018,2018,6,Million Pounds,Frozen Eggs,30.24,Poultry
May-2018,2018,5,Million Pounds,Frozen Eggs,27.76,Poultry
Apr-2018,2018,4,Million Pounds,Frozen Eggs,28.18,Poultry
Mar-2018,2018,3,Million Pounds,Frozen Eggs,32.31,Poultry
Feb-2018,2018,2,Million Pounds,Frozen Eggs,31.04,Poultry
Jan-2018,2018,1,Million Pounds,Frozen Eggs,30.16,Poultry
Dec-2017,2017,12,Million Pounds,Frozen Eggs,27.91,Poultry
Nov-2017,2017,11,Million Pounds,Frozen Eggs,32.93,Poultry
Oct-2017,2017,10,Million Pounds,Frozen Eggs,33.93,Poultry
Sep-2017,2017,9,Million Pounds,Frozen Eggs,35.17,Poultry
Aug-2017,2017,8,Million Pounds,Frozen Eggs,40.19,Poultry
Jul-2017,2017,7,Million Pounds,Frozen Eggs,41.71,Poultry
Jun-2017,2017,6,Million Pounds,Frozen Eggs,39.03,Poultry
May-2017,2017,5,Million Pounds,Frozen Eggs,41.18,Poultry
Apr-2017,2017,4,Million Pounds,Frozen Eggs,41.91,Poultry
Mar-2017,2017,3,Million Pounds,Frozen Eggs,41.07,Poultry
Feb-2017,2017,2,Million Pounds,Frozen Eggs,36.91,Poultry
Jan-2017,2017,1,Million Pounds,Frozen Eggs,35.65,Poultry
Dec-2016,2016,12,Million Pounds,Frozen Eggs,36.49,Poultry
Nov-2016,2016,11,Million Pounds,Frozen Eggs,34.34,Poultry
Oct-2016,2016,10,Million Pounds,Frozen Eggs,33.08,Poultry
Sep-2016,2016,9,Million Pounds,Frozen Eggs,31.73,Poultry
Aug-2016,2016,8,Million Pounds,Frozen Eggs,37.21,Poultry
Jul-2016,2016,7,Million Pounds,Frozen Eggs,37.96,Poultry
Jun-2016,2016,6,Million Pounds,Frozen Eggs,35.96,Poultry
May-2016,2016,5,Million Pounds,Frozen Eggs,33.67,Poultry
Apr-2016,2016,4,Million Pounds,Frozen Eggs,31.74,Poultry
Mar-2016,2016,3,Million Pounds,Frozen Eggs,37.4,Poultry
Feb-2016,2016,2,Million Pounds,Frozen Eggs,42.16,Poultry
Jan-2016,2016,1,Million Pounds,Frozen Eggs,40.9,Poultry
Dec-2015,2015,12,Million Pounds,Frozen Eggs,36.01,Poultry
Nov-2015,2015,11,Million Pounds,Frozen Eggs,37.49,Poultry
Oct-2015,2015,10,Million Pounds,Frozen Eggs,32.32,Poultry
Sep-2015,2015,9,Million Pounds,Frozen Eggs,30.57,Poultry
Aug-2015,2015,8,Million Pounds,Frozen Eggs,27.41,Poultry
Jul-2015,2015,7,Million Pounds,Frozen Eggs,26.89,Poultry
Jun-2015,2015,6,Million Pounds,Frozen Eggs,28.22,Poultry
May-2015,2015,5,Million Pounds,Frozen Eggs,31.26,Poultry
Apr-2015,2015,4,Million Pounds,Frozen Eggs,31.98,Poultry
Mar-2015,2015,3,Million Pounds,Frozen Eggs,35.65,Poultry
Feb-2015,2015,2,Million Pounds,Frozen Eggs,34.67,Poultry
Jan-2015,2015,1,Million Pounds,Frozen Eggs,30.72,Poultry
Dec-2014,2014,12,Million Pounds,Frozen Eggs,30.35,Poultry
Nov-2014,2014,11,Million Pounds,Frozen Eggs,31.96,Poultry
Oct-2014,2014,10,Million Pounds,Frozen Eggs,31.13,Poultry
Sep-2014,2014,9,Million Pounds,Frozen Eggs,29.82,Poultry
Aug-2014,2014,8,Million Pounds,Frozen Eggs,31.45,Poultry
Jul-2014,2014,7,Million Pounds,Frozen Eggs,30.14,Poultry
Jun-2014,2014,6,Million Pounds,Frozen Eggs,28.3,Poultry
May-2014,2014,5,Million Pounds,Frozen Eggs,27.43,Poultry
Apr-2014,2014,4,Million Pounds,Frozen Eggs,29.04,Poultry
Mar-2014,2014,3,Million Pounds,Frozen Eggs,34.63,Poultry
Feb-2014,2014,2,Million Pounds,Frozen Eggs,34.69,Poultry
Jan-2014,2014,1,Million Pounds,Frozen Eggs,30.35,Poultry
Dec-2013,2013,12,Million Pounds,Frozen Eggs,29.75,Poultry
Nov-2013,2013,11,Million Pounds,Frozen Eggs,33.83,Poultry
Oct-2013,2013,10,Million Pounds,Frozen Eggs,33.58,Poultry
Sep-2013,2013,9,Million Pounds,Frozen Eggs,30.14,Poultry
Aug-2013,2013,8,Million Pounds,Frozen Eggs,26.12,Poultry
Jul-2013,2013,7,Million Pounds,Frozen Eggs,30.59,Poultry
Jun-2013,2013,6,Million Pounds,Frozen Eggs,28.86,Poultry
May-2013,2013,5,Million Pounds,Frozen Eggs,29.34,Poultry
Apr-2013,2013,4,Million Pounds,Frozen Eggs,27.14,Poultry
Mar-2013,2013,3,Million Pounds,Frozen Eggs,28.62,Poultry
Feb-2013,2013,2,Million Pounds,Frozen Eggs,29.66,Poultry
Jan-2013,2013,1,Million Pounds,Frozen Eggs,27.38,Poultry
Dec-2012,2012,12,Million Pounds,Frozen Eggs,27.25,Poultry
Nov-2012,2012,11,Million Pounds,Frozen Eggs,28.97,Poultry
Oct-2012,2012,10,Million Pounds,Frozen Eggs,31.38,Poultry
Sep-2012,2012,9,Million Pounds,Frozen Eggs,35.86,Poultry
Aug-2012,2012,8,Million Pounds,Frozen Eggs,38.65,Poultry
Jul-2012,2012,7,Million Pounds,Frozen Eggs,40.19,Poultry
Jun-2012,2012,6,Million Pounds,Frozen Eggs,34.5,Poultry
May-2012,2012,5,Million Pounds,Frozen Eggs,32.53,Poultry
Apr-2012,2012,4,Million Pounds,Frozen Eggs,33.67,Poultry
Mar-2012,2012,3,Million Pounds,Frozen Eggs,36.33,Poultry
Feb-2012,2012,2,Million Pounds,Frozen Eggs,37.42,Poultry
Jan-2012,2012,1,Million Pounds,Frozen Eggs,36.49,Poultry
Dec-2011,2011,12,Million Pounds,Frozen Eggs,32.97,Poultry
Nov-2011,2011,11,Million Pounds,Frozen Eggs,33.9,Poultry
Oct-2011,2011,10,Million Pounds,Frozen Eggs,31.89,Poultry
Sep-2011,2011,9,Million Pounds,Frozen Eggs,31.01,Poultry
Aug-2011,2011,8,Million Pounds,Frozen Eggs,33.92,Poultry
Jul-2011,2011,7,Million Pounds,Frozen Eggs,33.81,Poultry
Jun-2011,2011,6,Million Pounds,Frozen Eggs,29.03,Poultry
May-2011,2011,5,Million Pounds,Frozen Eggs,27.68,Poultry
Apr-2011,2011,4,Million Pounds,Frozen Eggs,27.29,Poultry
Mar-2011,2011,3,Million Pounds,Frozen Eggs,28.14,Poultry
Feb-2011,2011,2,Million Pounds,Frozen Eggs,26.79,Poultry
Jan-2011,2011,1,Million Pounds,Frozen Eggs,25.36,Poultry
Dec-2010,2010,12,Million Pounds,Frozen Eggs,22.91,Poultry
Nov-2010,2010,11,Million Pounds,Frozen Eggs,25.55,Poultry
Oct-2010,2010,10,Million Pounds,Frozen Eggs,26.05,Poultry
Sep-2010,2010,9,Million Pounds,Frozen Eggs,24.69,Poultry
Aug-2010,2010,8,Million Pounds,Frozen Eggs,24.68,Poultry
Jul-2010,2010,7,Million Pounds,Frozen Eggs,25.01,Poultry
Jun-2010,2010,6,Million Pounds,Frozen Eggs,22.42,Poultry
May-2010,2010,5,Million Pounds,Frozen Eggs,22.39,Poultry
Apr-2010,2010,4,Million Pounds,Frozen Eggs,21.62,Poultry
Mar-2010,2010,3,Million Pounds,Frozen Eggs,24.11,Poultry
Feb-2010,2010,2,Million Pounds,Frozen Eggs,24.34,Poultry
Jan-2010,2010,1,Million Pounds,Frozen Eggs,23.64,Poultry
Dec-2009,2009,12,Million Pounds,Frozen Eggs,21.16,Poultry
Nov-2009,2009,11,Million Pounds,Frozen Eggs,22.91,Poultry
Oct-2009,2009,10,Million Pounds,Frozen Eggs,21.59,Poultry
Sep-2009,2009,9,Million Pounds,Frozen Eggs,22.56,Poultry
Aug-2009,2009,8,Million Pounds,Frozen Eggs,22.58,Poultry
Jul-2009,2009,7,Million Pounds,Frozen Eggs,21.66,Poultry
Jun-2009,2009,6,Million Pounds,Frozen Eggs,21.71,Poultry
May-2009,2009,5,Million Pounds,Frozen Eggs,18.24,Poultry
Apr-2009,2009,4,Million Pounds,Frozen Eggs,20.34,Poultry
Mar-2009,2009,3,Million Pounds,Frozen Eggs,22.07,Poultry
Feb-2009,2009,2,Million Pounds,Frozen Eggs,22.56,Poultry
Jan-2009,2009,1,Million Pounds,Frozen Eggs,22.64,Poultry
Dec-2008,2008,12,Million Pounds,Frozen Eggs,21.26,Poultry
Nov-2008,2008,11,Million Pounds,Frozen Eggs,22.36,Poultry
Oct-2008,2008,10,Million Pounds,Frozen Eggs,21.89,Poultry
Sep-2008,2008,9,Million Pounds,Frozen Eggs,20.8,Poultry
Aug-2008,2008,8,Million Pounds,Frozen Eggs,21.1,Poultry
Jul-2008,2008,7,Million Pounds,Frozen Eggs,16.14,Poultry
Jun-2008,2008,6,Million Pounds,Frozen Eggs,12.44,Poultry
May-2008,2008,5,Million Pounds,Frozen Eggs,16.03,Poultry
Apr-2008,2008,4,Million Pounds,Frozen Eggs,16.3,Poultry
Mar-2008,2008,3,Million Pounds,Frozen Eggs,16.73,Poultry
Feb-2008,2008,2,Million Pounds,Frozen Eggs,12.01,Poultry
Jan-2008,2008,1,Million Pounds,Frozen Eggs,14.65,Poultry
Dec-2007,2007,12,Million Pounds,Frozen Eggs,15.18,Poultry
Nov-2007,2007,11,Million Pounds,Frozen Eggs,17.56,Poultry
Oct-2007,2007,10,Million Pounds,Frozen Eggs,17.7,Poultry
Sep-2007,2007,9,Million Pounds,Frozen Eggs,18.49,Poultry
Aug-2007,2007,8,Million Pounds,Frozen Eggs,17.5,Poultry
Jul-2007,2007,7,Million Pounds,Frozen Eggs,17.41,Poultry
Jun-2007,2007,6,Million Pounds,Frozen Eggs,15.17,Poultry
May-2007,2007,5,Million Pounds,Frozen Eggs,14.32,Poultry
Apr-2007,2007,4,Million Pounds,Frozen Eggs,14.63,Poultry
Mar-2007,2007,3,Million Pounds,Frozen Eggs,15.69,Poultry
Feb-2007,2007,2,Million Pounds,Frozen Eggs,17.21,Poultry
Jan-2007,2007,1,Million Pounds,Frozen Eggs,16.48,Poultry
Dec-2006,2006,12,Million Pounds,Frozen Eggs,17.06,Poultry
Nov-2006,2006,11,Million Pounds,Frozen Eggs,16.26,Poultry
Oct-2006,2006,10,Million Pounds,Frozen Eggs,19.04,Poultry
Sep-2006,2006,9,Million Pounds,Frozen Eggs,21.56,Poultry
Aug-2006,2006,8,Million Pounds,Frozen Eggs,23.6,Poultry
Jul-2006,2006,7,Million Pounds,Frozen Eggs,22.06,Poultry
Jun-2006,2006,6,Million Pounds,Frozen Eggs,21.01,Poultry
May-2006,2006,5,Million Pounds,Frozen Eggs,23.26,Poultry
Apr-2006,2006,4,Million Pounds,Frozen Eggs,20.76,Poultry
Mar-2006,2006,3,Million Pounds,Frozen Eggs,24.47,Poultry
Feb-2006,2006,2,Million Pounds,Frozen Eggs,22.45,Poultry
Jan-2006,2006,1,Million Pounds,Frozen Eggs,21.02,Poultry
Dec-2005,2005,12,Million Pounds,Frozen Eggs,17.6,Poultry
Nov-2005,2005,11,Million Pounds,Frozen Eggs,17.62,Poultry
Oct-2005,2005,10,Million Pounds,Frozen Eggs,18.84,Poultry
Sep-2005,2005,9,Million Pounds,Frozen Eggs,19.94,Poultry
Aug-2005,2005,8,Million Pounds,Frozen Eggs,19.61,Poultry
Jul-2005,2005,7,Million Pounds,Frozen Eggs,19.68,Poultry
Jun-2005,2005,6,Million Pounds,Frozen Eggs,17.67,Poultry
May-2005,2005,5,Million Pounds,Frozen Eggs,18.9,Poultry
Apr-2005,2005,4,Million Pounds,Frozen Eggs,18.55,Poultry
Mar-2005,2005,3,Million Pounds,Frozen Eggs,17.87,Poultry
Feb-2005,2005,2,Million Pounds,Frozen Eggs,18.58,Poultry
Jan-2005,2005,1,Million Pounds,Frozen Eggs,19.11,Poultry
Dec-2004,2004,12,Million Pounds,Frozen Eggs,17.32,Poultry
Nov-2004,2004,11,Million Pounds,Frozen Eggs,17.88,Poultry
Oct-2004,2004,10,Million Pounds,Frozen Eggs,18.72,Poultry
Sep-2004,2004,9,Million Pounds,Frozen Eggs,17.27,Poultry
Aug-2004,2004,8,Million Pounds,Frozen Eggs,16.72,Poultry
Jul-2004,2004,7,Million Pounds,Frozen Eggs,18.26,Poultry
Jun-2004,2004,6,Million Pounds,Frozen Eggs,20.55,Poultry
May-2004,2004,5,Million Pounds,Frozen Eggs,20.91,Poultry
Apr-2004,2004,4,Million Pounds,Frozen Eggs,19.25,Poultry
Mar-2004,2004,3,Million Pounds,Frozen Eggs,21.14,Poultry
Feb-2004,2004,2,Million Pounds,Frozen Eggs,21.3,Poultry
Jan-2004,2004,1,Million Pounds,Frozen Eggs,18.04,Poultry
Dec-2003,2003,12,Million Pounds,Frozen Eggs,14.91,Poultry
Nov-2003,2003,11,Million Pounds,Frozen Eggs,16.85,Poultry
Oct-2003,2003,10,Million Pounds,Frozen Eggs,16.64,Poultry
Sep-2003,2003,9,Million Pounds,Frozen Eggs,18.04,Poultry
Aug-2003,2003,8,Million Pounds,Frozen Eggs,18.57,Poultry
Jul-2003,2003,7,Million Pounds,Frozen Eggs,17.95,Poultry
Jun-2003,2003,6,Million Pounds,Frozen Eggs,17.7,Poultry
May-2003,2003,5,Million Pounds,Frozen Eggs,15.74,Poultry
Apr-2003,2003,4,Million Pounds,Frozen Eggs,16.96,Poultry
Mar-2003,2003,3,Million Pounds,Frozen Eggs,17.13,Poultry
Feb-2003,2003,2,Million Pounds,Frozen Eggs,15.34,Poultry
Jan-2003,2003,1,Million Pounds,Frozen Eggs,13.53,Poultry
Dec-2002,2002,12,Million Pounds,Frozen Eggs,11.2,Poultry
Nov-2002,2002,11,Million Pounds,Frozen Eggs,13.09,Poultry
Oct-2002,2002,10,Million Pounds,Frozen Eggs,13.2,Poultry
Sep-2002,2002,9,Million Pounds,Frozen Eggs,13.18,Poultry
Aug-2002,2002,8,Million Pounds,Frozen Eggs,12.94,Poultry
Jul-2002,2002,7,Million Pounds,Frozen Eggs,12.72,Poultry
Jun-2002,2002,6,Million Pounds,Frozen Eggs,11.09,Poultry
May-2002,2002,5,Million Pounds,Frozen Eggs,10.25,Poultry
Apr-2002,2002,4,Million Pounds,Frozen Eggs,11.67,Poultry
Mar-2002,2002,3,Million Pounds,Frozen Eggs,13.9,Poultry
Feb-2002,2002,2,Million Pounds,Frozen Eggs,13.14,Poultry
Jan-2002,2002,1,Million Pounds,Frozen Eggs,13.71,Poultry
Dec-2001,2001,12,Million Pounds,Frozen Eggs,13.86,Poultry
Nov-2001,2001,11,Million Pounds,Frozen Eggs,15.52,Poultry
Oct-2001,2001,10,Million Pounds,Frozen Eggs,17.7,Poultry
Sep-2001,2001,9,Million Pounds,Frozen Eggs,17.82,Poultry
Aug-2001,2001,8,Million Pounds,Frozen Eggs,16.65,Poultry
Jul-2001,2001,7,Million Pounds,Frozen Eggs,14.39,Poultry
Jun-2001,2001,6,Million Pounds,Frozen Eggs,15.8,Poultry
May-2001,2001,5,Million Pounds,Frozen Eggs,15.88,Poultry
Apr-2001,2001,4,Million Pounds,Frozen Eggs,14.6,Poultry
Mar-2001,2001,3,Million Pounds,Frozen Eggs,15.47,Poultry
Feb-2001,2001,2,Million Pounds,Frozen Eggs,16.9,Poultry
Jan-2001,2001,1,Million Pounds,Frozen Eggs,14.97,Poultry
Dec-2000,2000,12,Million Pounds,Frozen Eggs,15.42,Poultry
Nov-2000,2000,11,Million Pounds,Frozen Eggs,16.59,Poultry
Oct-2000,2000,10,Million Pounds,Frozen Eggs,14.42,Poultry
Sep-2000,2000,9,Million Pounds,Frozen Eggs,14.93,Poultry
Aug-2000,2000,8,Million Pounds,Frozen Eggs,14.39,Poultry
Jul-2000,2000,7,Million Pounds,Frozen Eggs,14.11,Poultry
Jun-2000,2000,6,Million Pounds,Frozen Eggs,13.53,Poultry
May-2000,2000,5,Million Pounds,Frozen Eggs,12.77,Poultry
Apr-2000,2000,4,Million Pounds,Frozen Eggs,14,Poultry
Mar-2000,2000,3,Million Pounds,Frozen Eggs,14.77,Poultry
Feb-2000,2000,2,Million Pounds,Frozen Eggs,17.61,Poultry
Jan-2000,2000,1,Million Pounds,Frozen Eggs,10.07,Poultry
Dec-1999,1999,12,Million Pounds,Frozen Eggs,8.45,Poultry
Nov-1999,1999,11,Million Pounds,Frozen Eggs,8.97,Poultry
Oct-1999,1999,10,Million Pounds,Frozen Eggs,9.48,Poultry
Sep-1999,1999,9,Million Pounds,Frozen Eggs,8.81,Poultry
Aug-1999,1999,8,Million Pounds,Frozen Eggs,11.13,Poultry
Jul-1999,1999,7,Million Pounds,Frozen Eggs,11.27,Poultry
Jun-1999,1999,6,Million Pounds,Frozen Eggs,9.69,Poultry
May-1999,1999,5,Million Pounds,Frozen Eggs,9.36,Poultry
Apr-1999,1999,4,Million Pounds,Frozen Eggs,9.24,Poultry
Mar-1999,1999,3,Million Pounds,Frozen Eggs,10.84,Poultry
Feb-1999,1999,2,Million Pounds,Frozen Eggs,11.05,Poultry
Jan-1999,1999,1,Million Pounds,Frozen Eggs,11.03,Poultry
Dec-1998,1998,12,Million Pounds,Frozen Eggs,9.3,Poultry
Nov-1998,1998,11,Million Pounds,Frozen Eggs,9.03,Poultry
Oct-1998,1998,10,Million Pounds,Frozen Eggs,8.2,Poultry
Sep-1998,1998,9,Million Pounds,Frozen Eggs,8.99,Poultry
Aug-1998,1998,8,Million Pounds,Frozen Eggs,11.76,Poultry
Jul-1998,1998,7,Million Pounds,Frozen Eggs,10.18,Poultry
Jun-1998,1998,6,Million Pounds,Frozen Eggs,12.87,Poultry
May-1998,1998,5,Million Pounds,Frozen Eggs,9.22,Poultry
Apr-1998,1998,4,Million Pounds,Frozen Eggs,10.37,Poultry
